股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
000157,2026-04-20,568.37630583,573.30645966,574.71507504,560.62892124,94190083.0,763419216.61,2.48,4.93,1.3323,0.8674
000157,2026-04-21,573.30645966,575.41938273,581.05384425,570.4892289,74635697.0,610304397.28,1.84,2.11,1.0557,0.3686
000157,2026-04-22,572.60215197,567.67199814,574.01076735,564.85476738,78104991.0,630842291.1,1.59,-7.75,1.1048,-1.3464
000157,2026-04-23,567.67199814,563.446152,573.30645966,563.446152,58738998.0,472300735.23,1.74,-4.23,0.8309,-0.7444
000157,2026-04-24,560.62892124,562.74184431,564.85476738,556.4030751,53681694.0,427516296.95,1.5,-0.7,0.7593,-0.125
000157,2026-04-27,562.74184431,558.51599817,564.85476738,556.4030751,61815141.0,490918713.34,1.5,-4.23,0.8744,-0.7509
000157,2026-04-28,557.10738279,569.78492121,574.01076735,555.69876741,95430369.0,769674675.08,3.28,11.27,1.3499,2.0177
000157,2026-04-29,562.03753662,571.19353659,574.01076735,547.95138282,138664923.0,1113900527.87,4.57,1.41,1.9614,0.2472
000157,2026-04-30,567.67199814,559.92461355,576.12369042,558.51599817,121465550.0,976319381.04,3.08,-11.27,1.7181,-1.9729
000157,2026-05-06,564.85476738,564.85476738,566.26338276,551.47292127,110629591.0,876452114.81,2.64,4.93,1.5648,0.8805
000157,2026-05-07,564.85476738,567.67199814,574.01076735,559.22030586,98901709.0,795371034.07,2.62,2.82,1.399,0.4988
000157,2026-05-08,566.96769045,547.95138282,566.96769045,545.83845975,141308310.0,1105788729.98,3.72,-19.72,1.9988,-3.4739
000157,2026-05-11,553.58584434,578.94092118,594.43569036,553.58584434,283219070.0,2332312626.77,7.46,30.99,4.0061,5.6555
000157,2026-05-12,580.34953656,552.17722896,581.05384425,551.47292127,187106082.0,1489476112.11,5.11,-26.76,2.6466,-4.6229
000157,2026-05-13,552.88153665,554.99445972,559.22030586,545.13415206,98355005.0,773837943.99,2.55,2.82,1.3912,0.5102
000157,2026-05-14,554.29015203,535.2738444,554.29015203,535.2738444,118481892.0,912757764.03,3.43,-19.72,1.6759,-3.5533
000157,2026-05-15,535.2738444,530.34369057,540.20399823,528.93507519,78607696.0,595320235.06,2.11,-4.93,1.1119,-0.9211
000157,2026-05-18,528.93507519,514.84892139,529.63938288,511.32738294,86686425.0,635750087.74,3.45,-15.49,1.2262,-2.9216
000157,2026-05-19,514.1446137,511.32738294,516.25753677,506.39722911,62129254.0,450508697.44,1.92,-3.52,0.8788,-0.684
000157,2026-05-20,511.32738294,510.62307525,514.1446137,502.17138297,60974876.0,439591517.74,2.34,-0.7,0.8625,-0.1377
000157,2026-05-21,510.62307525,512.03169063,532.45661364,510.62307525,104701427.0,776394238.7,4.28,1.41,1.481,0.2759
000157,2026-05-22,514.1446137,514.1446137,516.96184446,504.28430604,66055742.0,479101386.1,2.48,2.11,0.9344,0.4127
000157,2026-05-25,517.66615215,526.82215212,528.2307675,514.1446137,75023045.0,557259396.59,2.74,12.68,1.0612,2.4658
000166,2026-03-16,7.7941838,7.8099615,7.8257392,7.7468507,65828030.0,325041157.83,1.01,0.03,0.2921,0.4057
000166,2026-03-17,7.8099615,7.8572946,7.9519608,7.7941838,104686820.0,523260221.29,2.02,0.05,0.4645,0.6061
000166,2026-03-18,7.8257392,7.8099615,7.8415169,7.7626284,72111464.0,356600617.35,1.0,-0.05,0.32,-0.6024
000166,2026-03-19,7.7784061,7.7784061,7.8730723,7.7626284,100271535.0,495627179.79,1.41,-0.03,0.4449,-0.404
000166,2026-03-20,7.7941838,7.7152953,7.8257392,7.6995176,76162284.0,374812745.73,1.62,-0.06,0.338,-0.8114
000166,2026-03-23,7.6364068,7.3681859,7.6521845,7.3050751,132990433.0,628565295.58,4.5,-0.35,0.5901,-4.499
000166,2026-03-24,7.4312967,7.4628521,7.5101852,7.3366305,76101519.0,358668301.3,2.36,0.09,0.3377,1.2848
000166,2026-03-25,7.4628521,7.5259629,7.5890737,7.4470744,75494001.0,359786224.98,1.9,0.06,0.335,0.8457
000166,2026-03-26,7.5259629,7.3997413,7.5417406,7.3839636,61718253.0,291691507.79,2.1,-0.13,0.2739,-1.6771
000166,2026-03-27,7.3524082,7.4628521,7.4944075,7.3524082,59617134.0,281173301.58,1.92,0.06,0.2645,0.8529
000166,2026-03-30,7.3681859,7.415519,7.4470744,7.3366305,77194417.0,362165932.8,1.48,-0.05,0.3425,-0.6342
000166,2026-03-31,7.415519,7.3839636,7.5259629,7.3681859,74225704.0,350657982.36,2.13,-0.03,0.3294,-0.4255
000166,2026-04-01,7.4786298,7.4786298,7.5259629,7.4312967,66167667.0,313457827.25,1.28,0.09,0.2936,1.2821
000166,2026-04-02,7.4628521,7.3681859,7.4628521,7.3524082,71664371.0,335722639.64,1.48,-0.11,0.318,-1.4768
000166,2026-04-03,7.3839636,7.3208528,7.3997413,7.3050751,50171600.0,233730923.6,1.28,-0.05,0.2226,-0.6424
000166,2026-04-07,7.3366305,7.2892974,7.3524082,7.2419643,54987975.0,254152956.37,1.51,-0.03,0.244,-0.431
000166,2026-04-08,7.3997413,7.4786298,7.4944075,7.3681859,98771818.0,465089736.15,1.73,0.19,0.4383,2.5974
000166,2026-04-09,7.4312967,7.3208528,7.4312967,7.3050751,75115197.0,350286147.96,1.69,-0.16,0.3333,-2.1097
000166,2026-04-10,7.3681859,7.4470744,7.573296,7.3681859,145305129.0,690444824.65,2.8,0.13,0.6448,1.7241
000166,2026-04-13,7.3997413,7.4944075,7.5417406,7.3681859,82709228.0,392032925.34,2.33,0.05,0.367,0.6356
000166,2026-04-14,7.5259629,7.5259629,7.5575183,7.4470744,56272550.0,267546728.1,1.47,0.03,0.2497,0.4211
000166,2026-04-15,7.5417406,7.4944075,7.5575183,7.4786298,54121574.0,257496520.6,1.05,-0.03,0.2402,-0.4193
000166,2026-04-16,7.5259629,7.4944075,7.5575183,7.4786298,70175423.0,334304691.4,1.05,0.0,0.3114,0.0
000166,2026-04-17,7.4944075,7.4786298,7.5101852,7.4312967,58809149.0,278471638.79,1.05,-0.02,0.261,-0.2105
000166,2026-04-20,7.4786298,7.4786298,7.4944075,7.4470744,52069327.0,246620711.19,0.63,0.0,0.2311,0.0
000166,2026-04-21,7.4628521,7.415519,7.4628521,7.3839636,56358284.0,264814488.75,1.05,-0.06,0.2501,-0.8439
000166,2026-04-22,7.3839636,7.3997413,7.4944075,7.3681859,80967473.0,381111073.95,1.7,-0.02,0.3593,-0.2128
000166,2026-04-23,7.3997413,7.3366305,7.415519,7.3050751,81265532.0,379072461.27,1.49,-0.06,0.3606,-0.8529
000166,2026-04-24,7.3208528,7.3050751,7.3366305,7.257742,58436768.0,270380459.33,1.08,-0.03,0.2593,-0.4301
000166,2026-04-27,7.3050751,7.2892974,7.3524082,7.2735197,59115150.0,273914558.22,1.08,-0.02,0.2623,-0.216
000166,2026-04-28,7.3050751,7.3839636,7.4470744,7.2735197,96070131.0,449374689.68,2.38,0.09,0.4263,1.2987
000166,2026-04-29,7.3839636,7.4786298,7.4944075,7.3681859,76473218.0,360362544.67,1.71,0.09,0.3393,1.2821
000166,2026-04-30,7.4470744,7.4786298,7.573296,7.4312967,105158300.0,500192851.74,1.9,0.0,0.4666,0.0
000166,2026-05-06,7.4944075,7.5417406,7.573296,7.4786298,87355687.0,417176523.23,1.27,0.06,0.3876,0.8439
000166,2026-05-07,7.573296,7.4944075,7.573296,7.4628521,75303211.0,357918354.96,1.46,-0.05,0.3342,-0.6276
000166,2026-05-08,7.4786298,7.4786298,7.5417406,7.4470744,69020095.0,327469152.49,1.26,-0.02,0.3063,-0.2105
000166,2026-05-11,7.4786298,7.5259629,7.5575183,7.4312967,99136522.0,470704881.65,1.69,0.05,0.4399,0.6329
000166,2026-05-12,7.5259629,7.5417406,7.6048514,7.4944075,110420224.0,528178884.37,1.47,0.02,0.49,0.2096
000166,2026-05-13,7.5417406,7.4944075,7.5417406,7.415519,99049091.0,468597257.52,1.67,-0.05,0.4395,-0.6276
000166,2026-05-14,7.4944075,7.3681859,7.5259629,7.3524082,87691699.0,413614838.75,2.32,-0.13,0.3891,-1.6842
000166,2026-05-15,7.3524082,7.1630758,7.3681859,7.1315204,131127566.0,602172956.57,3.21,-0.21,0.5819,-2.7837
000166,2026-05-18,7.1315204,7.0526319,7.1472981,6.9895211,102479083.0,458727953.15,2.2,-0.11,0.4547,-1.5419
000166,2026-05-19,7.0368542,7.1315204,7.1315204,7.0210765,94659657.0,425051364.29,1.57,0.08,0.42,1.1186
000166,2026-05-20,7.0841873,7.0526319,7.1157427,7.0210765,65256333.0,292424599.86,1.33,-0.08,0.2896,-1.1062
000166,2026-05-21,7.0841873,7.0526319,7.2892974,7.0368542,137649002.0,627367051.96,3.58,0.0,0.6108,0.0
000166,2026-05-22,7.0841873,6.9737434,7.099965,6.942188,97620717.0,432468455.67,2.24,-0.08,0.4332,-1.1186
000166,2026-05-25,7.0052988,7.0210765,7.0526319,6.9579657,73147050.0,324787402.64,1.36,0.05,0.3246,0.6787
000301,2026-03-16,24.956794,24.7397784,25.15210804,23.89341756,46755880.0,525569498.51,5.02,-0.35,0.7075,-1.3841
000301,2026-03-17,24.54446436,24.58786748,24.89168932,24.37085188,27194397.0,309034149.36,2.11,-0.15,0.4115,-0.614
000301,2026-03-18,24.43595656,24.91339088,24.97849556,24.21894096,24834126.0,282601729.1,3.09,0.33,0.3758,1.3239
000301,2026-03-19,24.8482862,23.45938636,24.89168932,23.26407232,37893889.0,415391018.78,6.53,-1.45,0.5734,-5.8362
000301,2026-03-20,23.39428168,23.1121614,23.69810352,23.06875828,23769154.0,255898671.9,2.68,-0.35,0.3597,-1.4801
000301,2026-03-23,22.3526068,22.17899432,23.09045984,22.04878496,33933206.0,351746700.16,4.51,-0.93,0.5135,-4.0376
000301,2026-03-24,22.4611146,22.26580056,22.54792084,21.85347092,21209731.0,216653244.56,3.13,0.09,0.3209,0.3914
000301,2026-03-25,22.3526068,23.4376848,23.61129728,22.33090524,34831580.0,372519490.97,5.75,1.17,0.5271,5.2632
000301,2026-03-26,23.61129728,23.02535516,23.9802238,22.786638,24779781.0,267005449.28,5.09,-0.41,0.375,-1.7593
000301,2026-03-27,22.786638,23.35087856,23.52449104,22.72153332,18708752.0,200796577.74,3.49,0.33,0.2831,1.4138
000301,2026-03-30,23.19896764,23.45938636,23.6547004,23.1121614,17294309.0,186488439.8,2.32,0.11,0.2617,0.4647
000301,2026-03-31,23.45938636,23.1121614,23.85001444,23.02535516,14722225.0,158229457.7,3.52,-0.35,0.2228,-1.4801
000301,2026-04-01,23.4376848,23.63299884,23.7632082,23.13386296,22516266.0,243800727.42,2.72,0.52,0.3407,2.2535
000301,2026-04-02,23.61129728,23.95852224,24.11043316,23.45938636,23659921.0,259293582.56,2.75,0.33,0.358,1.3774
000301,2026-04-03,24.06703004,24.17553784,24.69637528,23.71980508,29337868.0,326644604.43,4.08,0.22,0.444,0.9058
000301,2026-04-07,24.0887316,24.97849556,25.10870492,24.00192536,25882982.0,296028127.86,4.58,0.8,0.3917,3.3214
000301,2026-04-08,24.7397784,24.8482862,24.91339088,24.17553784,34048187.0,386465541.3,2.95,-0.13,0.5152,-0.5213
000301,2026-04-09,24.71807684,24.3057472,24.7397784,24.28404564,18505980.0,208474563.75,1.83,-0.54,0.28,-2.1834
000301,2026-04-10,24.3057472,25.00019712,25.1738096,24.13213472,27140673.0,308148054.91,4.29,0.69,0.4107,2.8571
000301,2026-04-13,25.0653018,24.21894096,25.23891428,23.9802238,22851088.0,256312398.36,5.03,-0.78,0.3458,-3.125
000301,2026-04-14,24.3057472,24.7397784,24.78318152,23.91511912,22004974.0,246526839.26,3.58,0.52,0.333,2.1505
000301,2026-04-15,24.8482862,24.86998776,25.23891428,24.5227628,18159604.0,207905017.61,2.89,0.13,0.2748,0.5263
000301,2026-04-16,24.80488308,25.04360024,25.1738096,24.67467372,16092895.0,185252449.15,2.01,0.17,0.2435,0.6981
000301,2026-04-17,25.62954236,26.41079852,27.3439656,25.45592988,52778519.0,643089100.2,7.54,1.37,0.7987,5.4593
000301,2026-04-20,26.43250008,26.84482972,27.0184422,26.17208136,26721949.0,329188479.04,3.2,0.43,0.4044,1.6434
000301,2026-04-21,27.12695,27.49587652,27.60438432,26.84482972,28133651.0,353693000.47,2.83,0.65,0.4257,2.4252
000301,2026-04-22,27.5609812,28.03841552,28.3205358,27.43077184,33759956.0,434800203.97,3.24,0.54,0.5109,1.9732
000301,2026-04-23,28.06011708,27.06184532,28.1035202,26.88823284,29488369.0,370666575.45,4.33,-0.98,0.4462,-3.483
000301,2026-04-24,26.97503908,27.0184422,27.36566716,26.49760476,20009869.0,248784104.45,3.21,-0.04,0.3028,-0.1604
000301,2026-04-27,27.0184422,27.69119056,27.84310148,26.62781412,23545225.0,296587077.97,4.5,0.67,0.3563,2.49
000301,2026-04-28,27.69119056,28.34223736,28.4290436,27.69119056,32027533.0,415191903.37,2.66,0.65,0.4847,2.3511
000301,2026-04-29,27.62608588,28.77626856,28.81967168,27.17035312,49012612.0,637034505.24,5.82,0.43,0.7417,1.5314
000301,2026-04-30,28.5375514,28.79797012,29.25370288,28.212028,38074914.0,503216727.15,3.62,0.02,0.5762,0.0754
000301,2026-05-06,28.84137324,28.9715826,29.14519508,28.49414828,33463669.0,444974475.59,2.26,0.17,0.5064,0.6029
000301,2026-05-07,28.81967168,27.86480304,28.81967168,27.5609812,37984383.0,490063356.39,4.34,-1.11,0.5748,-3.8202
000301,2026-05-08,27.82139992,27.8865046,28.27713268,27.60438432,23561829.0,304122074.25,2.41,0.02,0.3566,0.0779
000301,2026-05-11,27.8865046,28.08181864,28.38564048,27.69119056,24139976.0,311962854.54,2.49,0.2,0.3653,0.7004
000301,2026-05-12,27.95160928,28.1035202,28.47244672,27.92990772,18041735.0,234047942.25,1.93,0.02,0.273,0.0773
000301,2026-05-13,27.97331084,27.84310148,28.3205358,27.47417496,23653868.0,304237481.0,3.01,-0.26,0.358,-0.9266
000301,2026-05-14,27.79969836,28.34223736,29.23200132,27.60438432,35828884.0,470922279.54,5.85,0.5,0.5422,1.7927
000301,2026-05-15,28.47244672,28.25543112,28.81967168,28.12522176,30997046.0,406414027.73,2.45,-0.09,0.4691,-0.3063
000301,2026-05-18,27.9950124,27.25715936,28.08181864,26.9099344,32141132.0,405204148.59,4.15,-1.0,0.4864,-3.533
000301,2026-05-19,27.2354578,27.38736872,27.60438432,27.04014376,16447915.0,207586814.28,2.07,0.13,0.2489,0.4777
000301,2026-05-20,27.30056248,27.60438432,27.9950124,27.21375624,17260490.0,220574819.32,2.85,0.22,0.2612,0.7924
000301,2026-05-21,27.51757808,27.17035312,27.92990772,26.95333752,27527815.0,349486541.27,3.54,-0.43,0.4166,-1.5723
000301,2026-05-22,27.0184422,26.88823284,27.38736872,26.75802348,26045412.0,324250064.3,2.32,-0.28,0.3941,-1.0383
000301,2026-05-25,26.88823284,26.88823284,27.53927964,26.64951568,25403192.0,317195580.96,3.31,0.0,0.3844,0.0
000333,2026-03-16,431.6431984,432.3201088,433.6739296,426.9048256,20560029.0,1570261576.61,1.56,-1.24,0.3001,-0.2862
000333,2026-03-17,434.2380216,432.094472,437.735392,432.094472,21407454.0,1649202285.18,1.3,-0.23,0.3124,-0.0522
000333,2026-03-18,432.8842008,434.6892952,436.043116,430.402196,20071638.0,1544837047.7,1.31,2.59,0.2929,0.6005
000333,2026-03-19,431.1355156,428.70992,434.2380216,428.3150556,23272907.0,1777663109.8,1.36,-5.98,0.3396,-1.3756
000333,2026-03-20,428.2586464,423.7459104,429.556058,423.7459104,21912595.0,1657477564.34,1.36,-4.96,0.3198,-1.1579
000333,2026-03-23,417.146034,413.8743004,417.2588524,408.120562,46200800.0,3377621417.85,2.16,-9.87,0.6743,-2.3296
000333,2026-03-24,415.9050316,418.7254916,419.7972664,410.658976,26714723.0,1968463614.88,2.21,4.85,0.3899,1.1721
000333,2026-03-25,420.24854,421.940816,422.8997724,417.146034,18496362.0,1376467587.71,1.37,3.22,0.2699,0.7679
000333,2026-03-26,422.4484988,419.2331744,426.1150968,418.4434456,17708533.0,1325335068.75,1.82,-2.71,0.2584,-0.6417
000333,2026-03-27,411.223068,421.8279976,422.786954,410.658976,31912535.0,2367294086.52,2.89,2.59,0.4657,0.6189
000333,2026-03-30,413.761482,406.710332,417.42808,404.8488284,45622715.0,3304801589.87,2.98,-15.12,0.6658,-3.5838
000333,2026-03-31,423.351046,430.684242,436.1559344,419.1767652,69491461.0,5310077351.85,4.17,23.97,1.0142,5.8946
000333,2026-04-01,431.53038,433.4482928,436.607208,430.6278328,27361577.0,2100652577.87,1.39,2.76,0.3993,0.6418
000333,2026-04-02,433.504702,436.4379804,439.0892128,431.9816536,32631797.0,2523387317.67,1.64,2.99,0.4762,0.6897
000333,2026-04-03,436.043116,430.684242,436.325162,429.838104,17277260.0,1325461933.44,1.49,-5.75,0.2521,-1.3183
000333,2026-04-07,430.684242,429.3868304,432.658564,426.5663704,16382605.0,1246113299.91,1.41,-1.3,0.2391,-0.3012
000333,2026-04-08,434.068794,432.8277916,435.76107,430.684242,28680412.0,2200099878.86,1.18,3.44,0.4185,0.8014
000333,2026-04-09,430.966288,431.6431984,434.4636584,428.145828,23502394.0,1796387350.5,1.46,-1.18,0.343,-0.2737
000333,2026-04-10,431.6431984,431.0226972,432.8842008,429.0483752,25837267.0,1971065631.96,0.89,-0.62,0.377,-0.1438
000333,2026-04-13,428.8791476,427.4689176,431.3611524,426.3407336,18237520.0,1384781817.96,1.16,-3.55,0.2661,-0.8245
000333,2026-04-14,429.0483752,431.812426,431.812426,425.88946,19578158.0,1489302845.09,1.39,4.34,0.2857,1.0161
000333,2026-04-15,431.812426,437.1148908,439.3148496,429.838104,31845072.0,2461286852.72,2.19,5.3,0.4647,1.228
000333,2026-04-16,438.6943484,439.427668,442.4737648,436.607208,23807803.0,1853913747.87,1.34,2.31,0.3474,0.5291
000333,2026-04-17,441.0071256,443.658358,447.04291,439.0892128,27735236.0,2181684922.93,1.81,4.23,0.4047,0.9628
000333,2026-04-20,442.248128,448.9044136,450.709508,440.273806,27669979.0,2201771534.36,2.35,5.25,0.4037,1.1825
000333,2026-04-21,449.86337,448.45314,451.7248736,446.760864,23879288.0,1903225381.94,1.11,-0.45,0.3484,-0.1005
000333,2026-04-22,448.45314,447.324956,449.1864596,444.8993604,20278160.0,1606990584.79,0.96,-1.13,0.2959,-0.2516
000333,2026-04-23,447.2685468,450.427462,452.119738,444.1096316,29943246.0,2388456633.05,1.79,3.1,0.4368,0.6936
000333,2026-04-24,448.7915952,449.3556872,452.401784,448.2275032,21788011.0,1740580503.26,0.93,-1.07,0.3179,-0.2379
000333,2026-04-27,446.9865008,448.45314,452.119738,445.6890892,25851162.0,2060818397.14,1.43,-0.9,0.3771,-0.2009
000333,2026-04-28,448.171094,453.812014,455.786336,446.6480456,30472906.0,2450034708.23,2.04,5.36,0.4445,1.195
000333,2026-04-29,454.376106,458.6632052,462.2169848,453.812014,33110792.0,2684108095.61,1.85,4.85,0.483,1.069
000333,2026-04-30,456.91452,457.478612,463.401578,454.7145612,35443269.0,2889837730.04,1.89,-1.18,0.517,-0.2583
000333,2026-05-06,449.581324,453.7556048,456.2376096,446.478818,36041863.0,2885237850.33,2.13,-3.72,0.5258,-0.8138
000333,2026-05-07,451.2736,450.2018252,456.8017016,449.9761884,37217647.0,2988466108.94,1.5,-3.55,0.5429,-0.7832
000333,2026-05-08,449.299278,453.529968,457.4222028,447.4377744,28242327.0,2273797150.16,2.22,3.33,0.4119,0.7393
000333,2026-05-11,452.0633288,455.0530164,465.093854,448.9044136,43644407.0,3540579382.26,3.57,1.52,0.6365,0.3358
000333,2026-05-12,454.9966072,451.7812828,457.8734764,449.7505516,35775583.0,2875768678.51,1.79,-3.27,0.5218,-0.719
000333,2026-05-13,451.0479632,453.4171496,456.632474,449.1864596,32849685.0,2636662836.83,1.65,1.64,0.4791,0.3621
000333,2026-05-14,453.4735588,461.4836652,463.0067136,453.4735588,38926688.0,3174393394.86,2.1,8.07,0.5677,1.779
000333,2026-05-15,459.452934,465.7707644,469.888636,455.50429,42660857.0,3525964211.58,3.12,4.29,0.6221,0.929
000333,2026-05-18,466.3912656,467.2374036,470.6783648,463.0067136,37735368.0,3123465723.84,1.65,1.47,0.5502,0.3149
000333,2026-05-19,467.2374036,456.91452,467.2938128,454.09406,33581768.0,2725821114.43,2.83,-10.32,0.4897,-2.2093
000333,2026-05-20,455.3350624,459.73498,463.4579872,451.7248736,30159703.0,2454297430.45,2.57,2.82,0.4397,0.6173
000333,2026-05-21,463.401578,459.73498,469.042498,459.73498,31181254.0,2562761519.28,2.02,0.0,0.4546,0.0
000333,2026-05-22,460.6939364,452.8530576,462.55544,450.6530988,30984802.0,2493884551.64,2.59,-6.88,0.4517,-1.4969
000333,2026-05-25,451.2736,450.2018252,452.0633288,444.4480868,23127455.0,1842662846.41,1.68,-2.65,0.3372,-0.5855
000338,2026-03-16,581.9765057,575.64557675,582.21098455,563.6871554,104751078.0,2553117872.61,3.18,-7.74,2.092,-1.3264
000338,2026-03-17,586.197125,579.1627595,605.65886955,578.6938018,124128310.0,3129803675.29,4.68,3.52,2.4808,0.611
000338,2026-03-18,583.3833788,594.87284245,597.9210675,574.70766135,101533256.0,2538074575.79,4.01,15.71,2.0292,2.7126
000338,2026-03-19,570.7215209,558.059663,578.45932295,555.01143795,140273340.0,3371606197.61,3.94,-36.81,2.8035,-6.1884
000338,2026-03-20,564.39059195,547.7425936,569.7836055,544.4598897,109039194.0,2574780388.94,4.54,-10.32,2.1793,-1.8487
000338,2026-03-23,532.97042605,528.5153279,541.6461435,523.59127205,115166632.0,2621067636.19,3.3,-19.23,2.3017,-3.5103
000338,2026-03-24,539.301355,555.94935335,559.4665361,528.5153279,134394765.0,3148723925.37,5.86,27.43,2.686,5.1908
000338,2026-03-25,581.74202685,574.9421402,600.265856,571.89391515,130132225.0,3241925867.25,5.1,18.99,2.6008,3.4163
000338,2026-03-26,579.86619605,557.5907053,579.86619605,554.3080014,81847664.0,1966240533.91,4.45,-17.35,1.6358,-3.0179
000338,2026-03-27,504.1295275,551.0252975,559.9354938,501.784739,298968970.0,6748424176.3,10.43,-6.57,5.9752,-1.1775
000338,2026-03-30,534.1428203,572.83183055,581.27306915,534.1428203,175695296.0,4253900377.14,8.55,21.81,3.5115,3.9574
000338,2026-03-31,570.2525632,568.3767324,580.5696326,562.98371885,99295205.0,2422892411.62,3.07,-4.46,1.9845,-0.7777
000338,2026-04-01,586.197125,593.2314905,597.68658865,581.507548,120356003.0,3035964526.44,2.85,24.85,2.4054,4.3729
000338,2026-04-02,595.576279,594.40388475,604.955433,589.24535005,82976910.0,2104701953.42,2.65,1.17,1.6584,0.1976
000338,2026-04-03,595.34180015,588.5419135,607.3002215,587.6039981,64469463.0,1633546878.39,3.31,-5.86,1.2885,-0.9862
000338,2026-04-07,588.5419135,559.9354938,589.4798289,556.88726875,103611330.0,2503570293.29,5.54,-28.61,2.0708,-4.8606
